id,name,affiliation_as_published,roles,paper_count,paper_numbers,same_name_record_count,identity_review_required,source_urls,verification_levels,hilo_member,outreach_authorized,attendance_verified
person-c76592208934e6239d67,"Kwon, Taein",Meta,paper_author,1,3656,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-5de434c83c8973bfc835,"Lee, Taekbeom",Seoul National University,paper_author,1,141,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2cc8c9dba3787753392d,"Kim, Taekyoung","Northwestern University, Center for Robotics and Biosystems",paper_author,1,35,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-bf4686746293cf0655c9,"Yoon, Taerim",Korea University,paper_author,2,2080 | 3766,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-be488bceaf9232c30f59,"Seo, TaeWon",Hanyang University,paper_author,1,222,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-84208f7e0fc71305f0d2,"Choi, Taeyeong",Kennesaw State University,paper_author,1,910,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-21a37844ce5d06dcc6c8,"Kim, TaeYoung",Hyundai Motors Company,paper_author,1,3827,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-66ce8f96b740023e73fb,"KIM, TAEYU",Hyundai Motor Company RoboticsLab,paper_author,1,115,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9ce79121b504a87661df,"Rhee, Tai Hyoung",Seoul National University,paper_author,1,824,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-848269b2c586e7f62155,"Pan, Tai-Yu",The Ohio State University,paper_author,1,114,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c08c4486d1481f1371f1,"Ikeshima, Taiga",Tokyo University of Science,paper_author,1,1623,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-085ec5ce68034196229c,"Ishigaki, Taiki",Tokyo University of Science,paper_author,1,1623,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-7e722fe2b2711e4340f5,"Miyanishi, Taiki",The University of Tokyo,paper_author,1,1832,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-560039dccae27a1b372b,"Yamaguchi, Taiki",The University of Osaka,paper_author,1,5003,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9fb1e9626f0aeb5f8bab,"Fu, Taimeng",University at Buffalo,paper_author,2,136 | 3990,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e998f76ed5cfcec1e481,"Kobayashi, Taisuke",National Institute of Informatics,paper_author,2,1590 | 1623,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c898e5c588fa0df73401,"Han, Taiyu",Shenzhen University,paper_author,1,1644,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-74d087827cefacf8f86e,"CHEN, Taizhou",Shantou University,paper_author,1,4280,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-070b4eb6a19eac5302bc,"CHUNAWALA, TAIZOON ALIASGAR",Virginia Polytechnic Institute and State University,paper_author,2,3808 | 89,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-4dcb558e05a12ce07b99,"Iwaguchi, Takafumi",Kyushu University,paper_author,1,1112,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-1f495b16918999fe81f2,"Aruga, Takahiro",Institute of Science Tokyo,paper_author,1,4966,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-24a74c546c2ddd6cd08e,"Hattori, Takahiro",The University Of Tokyo,paper_author,2,1827 | 1929,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e67efc55dcab3be89c98,"Matsuno, Takahiro",Kindai University,paper_author,1,5079,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-063024914460e12dbc29,"Matsubara, Takamitsu",Nara Institute of Science and Technology,paper_author,1,580,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ddc26b6e7e8ac86b8c8d,"Fukao, Takanori",University of Tokyo,paper_author,1,5063,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-3550058949b37dff42bc,"Someya, Takao",University of Tokyo,paper_author,1,3394,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-12a83a7b3f0243e743be,"Minato, Takashi",RIKEN,paper_author,1,1681,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-f91bc85feac9f2af9101,"Tsubouchi, Takashi",University of Tsukuba,paper_author,1,4182,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a50473ea11f052d6c486,"Arita, Takaya",Nagoya University,paper_author,1,418,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-1dac5ae36fca93d12482,"Osa, Takayuki",RIKEN,paper_author,1,2223,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-d4df0cc548856dbf7935,"Shimizu, Takayuki","Toyota Motor North America, R&D",paper_author,1,4568,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-8f7edc4400f874d2e974,"Hiraki, Takefumi",Cluster Metaverse Lab,paper_author,1,4888,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ca054d1126849ee16635,"Hasegawa, Takehiro",The University of Tokyo,paper_author,1,3400,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-21f373ba1e22e57e32a9,"Shirasawa, Takeru",Toyota Research Institute,paper_author,1,3148,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-51d9fec02571ac6d28f9,"Tsunoori, Takeru",The University of Osaka,paper_author,1,4216,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-eb55e07bbff0674f9a77,"Ashizawa, Takeshi",Institute of Science Tokyo,paper_author,1,1681,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-fee96c85e48aa4018440,"Oishi, Takeshi",The University of Tokyo,paper_author,2,1878 | 2002,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a62670c43000d298ee0f,"Soualhi, Takieddine",INRIA,paper_author,1,2623,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-3b3379a06dc923cb10e2,"Okawara, Taku",Information Technology and Human Factors,paper_author,3,1824 | 1919 | 1949,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-f2b3110b01949c71a622,"Hiraoka, Takuma",The University of Tokyo,paper_author,2,525 | 710,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-666b69039f1322e54648,"Tsukakoshi, Takuma",Waseda University,paper_author,2,1820 | 59,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e64f441173ae50805f09,"Akaishi, Takumi",Waseda University,paper_author,2,1820 | 59,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-972dbe745a83843f051c,"Azumi, Takuya",Saitama university,paper_author,1,592,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-727d51d2e96f91eb8357,"Kiyokawa, Takuya",The University of Osaka,paper_author,1,5001,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ebaa23e1802917d5ec07,"Kusume, Takuya",University of Tsukuba,paper_author,1,5066,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c2208fe8a5d197307821,"Zaidi, Talha",Kansas State University,paper_author,1,1431,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-69fed6c4cba5336b6256,"Nguyen, Tam",University of Dayton,paper_author,1,1846,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ed31ce47f29b9fff8a3e,"Asfour, Tamim",Karlsruhe Institute of Technology (KIT),paper_author,1,2625,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ff26ad84da3362be7cf5,"Tabassum, Tamima",The Chinese University of Hong Kong,paper_author,1,4480,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c7f62197eaec0d687138,"Miyake, Tamon",Waseda University,paper_author,3,1820 | 4979 | 59,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2c4b4b66797f7e3bb5c4,"Dao, Tan Dat",University of Maryland,paper_author,1,4585,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-08f320256435761572d0,"Phan Xuan, Tan",Shibaura Institute of Technology,paper_author,1,2368,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-115ef4688c6f1c129023,"tiao, tan",tsinghua university,paper_author,1,2727,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-22938c3784b5d28ac7b1,"Anakewat, Tanachai",The University of Tokyo,paper_author,1,2223,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-85ff0dbb9b0dbc6d4424,"Dwivedi, Tanay",Honda R&D Co. Ltd.,paper_author,1,3585,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-735241ddc96e90ce20f7,"Gupte, Tanaya",ThoughtForge AI,paper_author,1,4670,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-fd8caf85fe97dfd722a9,"Zhang, Tang",Chongqing Jiaotong University,paper_author,1,4561,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b89247925c509444d1ff,"Yang, Tangwen",Unknown affiliation,paper_author,1,2434,1,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-3e86f807fa6ee794c98f,"Bishnoi, Tanmay",Toronto Metropolitan University,paper_author,1,4823,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-aaf4947b94e53c435549,"Samak, Tanmay",Clemson University International Center for Automotive Research (CU-ICAR),paper_author,2,14 | 250,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-eb6a0dbc32bfb374e8c5,"Zachem, Tanner",Duke University,paper_author,1,197,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2d85d415441d2e51f3d3,"Chen, Tao",fudan university,paper_author,1,1772,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-dcf2b99942fd0fd9f6ac,"Cui, Tao",Siemens,paper_author,1,1509,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-26b82971a2a456ff8b0c,"Huang, Tao",Chongqing University,paper_author,1,52,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-60e079a42af5bf0b76ea,"JIANG, TAO",Tsinghua,paper_author,1,1029,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-05d7b1301e8e9281d364,"Lin, Tao",Harbin institute of technology,paper_author,1,417,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b816f2df222c5c9a75b7,"ni, tao","Shanghai Ninth People’s Hospital, Shanghai JiaoTong University School of Medicine",paper_author,1,2400,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-1535441b437853812473,"tang, tao","Institute of Optics and Electronics, Chinese Academy of Sciences",paper_author,1,5093,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-dd4cf1956837ec997d2c,"Wang, Tao",Hefei University of Technology,paper_author,1,584,2,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2c52c8f05e525c997cda,"wang, tao",Hunan University,paper_author,1,540,2,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-04ac630a92ea0cf1ba01,"Xiang, Tao",Chongqing University,paper_author,1,744,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b29309957fa3bd5138b9,"Xu, Tao",Unknown affiliation,paper_author,1,1716,1,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9c684d5d4e747d95eadc,"Yang, Tao",Xiamen University,paper_author,1,1721,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-35fe871331256b1688b1,"Yu, Tao",Shanghai Jiao Tong University,paper_author,1,5096,2,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-0472f82e94eede20e07d,"Yu, Tao",Shenzhen University,paper_author,1,3918,2,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c20f3f61da5905bbc9c8,"Zhang, Tao",Huazhong University of Science and Technology,paper_author,1,785,2,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-9ef0e2dd76f3df0dd11a,"Zhang, Tao",SunRisingAI Ltd.,paper_author,1,142,2,True,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-6457280db201b27ab19f,"Zhong, Tao",Princeton University,paper_author,1,2868,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-7eeff36e0fcbb9846478,Tapomayukh Bhattacharjee,Cornell University,workshop_speaker,0,,1,False,https://heai-iros26-workshop.github.io/,workshop_primary,False,False,False
person-aaef2f32c86df6d47435,"Alshameri, Taqiaden","Institute of Automation, Chinese Academy of Sciences",paper_author,1,96,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-20bbe24e4cb63bb619d1,"Kelestemur, Tarik",RAI Institute,paper_author,1,163,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-34b6e531768b7b828572,"Iqbal, Tariq",University of Virginia,paper_author,3,2881 | 3657 | 4671,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2122afcb2a5657f049d1,"Nakamura, Taro",Chuo University,paper_author,3,2105 | 3186 | 4897,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-44a36386c5c73d55cfcb,"Ramakrishnan, Tarun","Robotics Research Center, IIIT Hyderabad, India",paper_author,1,3344,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b1b60cc27aff28e69464,"Sharma, Tarun",IIT Mandi,paper_author,1,2204,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-4c62000cf919bb190a0f,"Ponnusamy, Tarunika",University of Southern California,paper_author,1,3938,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-708af48977ba2543e97d,"Padir, Taskin",Northeastern University,paper_author,1,1369,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-4600201b573e2b953b6b,"Makabe, Tasuku",The University of Tokyo,paper_author,2,3955 | 721,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-f9322387b6ec7fa1e260,"Tommasi, Tatiana",Politecnico di Torino,paper_author,1,4992,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-953a56e8a5bee4c8415b,"Harada, Tatsuya",The University of Tokyo,paper_author,1,2223,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e534ac661373437e95b3,"Matsushima, Tatsuya",The University of Tokyo,paper_author,1,3369,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ac44fe22d6319ac24ed7,"Chou, Tawei",Tsinghua University School of Vehicle and Mobility,paper_author,1,1279,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-d59340af342501890040,"Girard, Taylor",University of Notre Dame,paper_author,1,4948,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-8ee2899c1404222a7053,"Kessler Faulkner, Taylor",University of Washington,paper_author,1,2701,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-2542a6ed41990019a65b,"Niehues, Taylor",Meta,paper_author,2,2505 | 3357,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c122141d18b28309b89d,"Cui, Te",Beijing Institute of technology,paper_author,2,2003 | 3579,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-918423737ba98ec81291,"Yang, Teaya",UC Berkeley,paper_author,1,485,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-0a4cc23ea07f88b70abe,"Mokkonen, Teemu",Tampere University,paper_author,1,3618,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-756c058210e6a8313158,"Buiyan, Teham",Technical University Berlin,paper_author,2,1708 | 1714,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b3ef9bfd5cefb79349e3,"Rane, Tejas",Carnegie Mellon University,paper_author,1,2970,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-07d0dfbb1133ef8cab86,"Amosa, Temitope Ibrahim",Purdue University,paper_author,1,3261,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-92917013ab20a91dc3b1,"Suzuki, Temma",The University of Tokyo,paper_author,2,4239 | 4725,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a098e2cf1b53a0150cc7,"Li, Teng",Cranfield University,paper_author,1,3067,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-1d5f533aae29f3225e9b,"Long, Teng",Johns Hopkins University,paper_author,1,4613,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-cd262c9e415c96ad8f20,"Yan, Teng",Shenzhen University,paper_author,1,1158,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-051aba1046df78dd1357,"Yu, Tengbo",Tsinghua University,paper_author,1,1531,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-e0b31013d3b99bdb531d,"Zhang, Tengfei","The Chinese University of HongKong,ShenZhen",paper_author,1,3703,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-53f8397d211c208b2536,"Wang, Tenghui",Shanghai Jiao Tong University,paper_author,1,1314,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-701d3688376adb61709e,"Khashbat, Tengisbold",University of Yamanashi,paper_author,1,2130,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-d39ee39e755ac01c22d8,"Wang, Tengxiang",Brown University,paper_author,1,4110,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a72c43880cb41be418b0,"Wang, Tengyue",Zhejiang University,paper_author,1,5044,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a3247ced237b2d4b0144,"SIM, Terence",National University of Singapore,paper_author,1,2686,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-00612712bee868a451e3,"Vidal-Calleja, Teresa A.",University of Technology Sydney,paper_author,4,1623 | 2029 | 3680 | 5000,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-3113a679a84dbceefb92,"Shibuya, Tetsuo",The University of Tokyo,paper_author,1,1883,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-4034d7a7712a11b65410,"Narita, Tetsuya",Sony Group Corporation,paper_author,1,60,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-740ca906e32e206f799f,"Ogata, Tetsuya",Waseda University,paper_author,5,2389 | 3975 | 4973 | 59 | 857,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-26317eb438ce32a9c36c,"Watanabe, Tetsuyou",Kanazawa University,paper_author,1,4914,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-eb4d5a13047cac2b700f,"Duong, Thai",Rice University,paper_author,1,4713,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-43b73fd2313636ce5a14,"Costa Silva, Thales",Brown University,paper_author,1,5008,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-b688e3b0b0e8aa65e87b,"Nguyen, Thanh Binh",TAMUCC,paper_author,1,3054,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-987ea43db2006196c0df,"Nguyen, Thanh",Korea Advanced Institute of Science and Technology (KAIST),paper_author,1,4500,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-befa57a12c2341aee1e2,"Vo-Duy, Thanh",Hanoi University of Science and Technology,paper_author,1,3054,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-446e983045e4a9b725cc,"Do, Thanh-Toan",Monash University,paper_author,1,1846,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-010ed6d02b630150e89a,"Buamanee, Thanpimon",Osaka University,paper_author,1,4629,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-d26c0f8d509498eec6c0,"Fernando, Tharindu",Queensland University of Technology,paper_author,1,1759,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-dad4cb3274fdbbfc6960,"Phetpoon, Theerawath",Vidyasirimedhi Institute of Science and Technology (VISTEC),paper_author,1,1142,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-695a99459d024e214cdb,"Kim, Theo Taeyeong",Seoul National University,paper_author,1,4999,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-6fa554828fcd695ede6f,"Mac, Thi Thoa",HUST,paper_author,1,841,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-037d6b508f28a990b711,"Nguyen, Thien-Minh",The University of Queensland,paper_author,3,2628 | 4446 | 99,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-bad1aa34cb502dd59774,"Bleumer, Thilo",Liebherr Hydraulikbagger GmbH,paper_author,1,5085,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-988eb359667851250ad2,"Palani, Thiviyathinesvaran",Kyoto University of Advanced Science,paper_author,1,5014,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-c3f3dcbf893e047b9d2b,"Bi, Thomas",ETH Zurich,paper_author,2,2624 | 3310,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-0686fa57ef72b38e4a04,"Bohné, Thomas",University of Cambridge,paper_author,1,1166,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-ca09a0afc0b0cb2712cc,"Booth, Thomas",King's College London,paper_author,2,140 | 1445,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
person-a303df9881d4098595b5,"Braunl, Thomas",University of Western Australia,paper_author,1,2025,1,False,https://gisbi-kim.github.io/iros2026-explorer/output/iros2026_explorer.html,community_program_mirror,False,False,False
